SteamRatio(mol:mol EB),Pressure(bar),Temperature(K),EconomicPotential($/hr)
11.500000,1.200000,870.000000,-1081.238129
11.500000,1.200000,875.000000,-1040.288699
11.500000,1.200000,880.000000,-1005.071512
11.500000,1.200000,885.000000,-975.303589
11.500000,1.200000,890.000000,-950.795638
11.500000,1.200000,895.000000,-931.438087
11.500000,1.200000,900.000000,-917.065394
11.500000,1.200000,905.000000,-907.561545
11.500000,1.200000,910.000000,-902.836783
11.500000,1.200000,915.000000,-902.843455
11.500000,1.200000,920.000000,-907.539131
11.500000,1.200000,925.000000,-916.911820
11.500000,1.200000,930.000000,-930.904005
11.500000,1.200000,935.000000,-949.649735
11.500000,1.200000,940.000000,-973.139633
11.500000,1.200000,945.000000,-1001.474828
11.500000,1.200000,950.000000,-1034.744611
11.500000,1.300000,800.000000,-2585.026968
11.500000,1.300000,805.000000,-2412.104724
11.500000,1.300000,810.000000,-2252.806307
11.500000,1.300000,815.000000,-2106.180822
11.500000,1.300000,820.000000,-1971.341402
11.500000,1.300000,825.000000,-1847.520390
11.500000,1.300000,830.000000,-1733.961858
11.500000,1.300000,835.000000,-1630.048335
11.500000,1.300000,840.000000,-1535.165219
11.500000,1.300000,845.000000,-1448.769762
11.500000,1.300000,850.000000,-1370.368053
11.500000,1.300000,855.000000,-1299.524273
11.500000,1.300000,860.000000,-1235.841583
11.500000,1.300000,865.000000,-1178.941100
11.500000,1.300000,870.000000,-1128.475651
11.500000,1.300000,875.000000,-1084.189923
11.500000,1.300000,880.000000,-1045.799712
11.500000,1.300000,885.000000,-1013.120796
11.500000,1.300000,890.000000,-985.831415
11.500000,1.300000,895.000000,-963.908188
11.500000,1.300000,900.000000,-947.096893
11.500000,1.300000,905.000000,-935.272307
11.500000,1.300000,910.000000,-928.427709
11.500000,1.300000,915.000000,-926.432105
11.500000,1.300000,920.000000,-929.248523
11.500000,1.300000,925.000000,-936.846608
11.500000,1.300000,930.000000,-949.251768
11.500000,1.300000,935.000000,-966.449190
11.500000,1.300000,940.000000,-988.540211
11.500000,1.300000,945.000000,-1015.560487
11.500000,1.300000,950.000000,-1047.608340
11.500000,1.400000,800.000000,-2704.149997
11.500000,1.400000,805.000000,-2523.658554
11.500000,1.400000,810.000000,-2357.266174
11.500000,1.400000,815.000000,-2203.986338
11.500000,1.400000,820.000000,-2062.898889
11.500000,1.400000,825.000000,-1933.207855
11.500000,1.400000,830.000000,-1814.129011
11.500000,1.400000,835.000000,-1705.022527
11.500000,1.400000,840.000000,-1605.251111
11.500000,1.400000,845.000000,-1514.252208
11.500000,1.400000,850.000000,-1431.513913
11.500000,1.400000,855.000000,-1356.584617
11.500000,1.400000,860.000000,-1289.052994
11.500000,1.400000,865.000000,-1228.508826
11.500000,1.400000,870.000000,-1174.642718
11.500000,1.400000,875.000000,-1127.180118
11.500000,1.400000,880.000000,-1085.734834
11.500000,1.400000,885.000000,-1050.192677
11.500000,1.400000,890.000000,-1020.233480
11.500000,1.400000,895.000000,-995.744771
11.500000,1.400000,900.000000,-976.568608
11.500000,1.400000,905.000000,-962.557566
11.500000,1.400000,910.000000,-953.622278
11.500000,1.400000,915.000000,-949.679200
11.500000,1.400000,920.000000,-950.677406
11.500000,1.400000,925.000000,-956.575043
11.500000,1.400000,930.000000,-967.370952
11.500000,1.400000,935.000000,-983.089484
11.500000,1.400000,940.000000,-1003.788033
11.500000,1.400000,945.000000,-1029.507440
11.500000,1.400000,950.000000,-1060.363085
12.000000,0.400000,800.000000,-1360.500066
12.000000,0.400000,805.000000,-1277.232380
12.000000,0.400000,810.000000,-1201.962431
12.000000,0.400000,815.000000,-1134.137203
12.000000,0.400000,820.000000,-1073.227131
12.000000,0.400000,825.000000,-1018.759978
12.000000,0.400000,830.000000,-970.314585
12.000000,0.400000,835.000000,-927.487796
12.000000,0.400000,840.000000,-889.914607
12.000000,0.400000,845.000000,-857.291511
12.000000,0.400000,850.000000,-829.327966
12.000000,0.400000,855.000000,-805.756306
12.000000,0.400000,860.000000,-786.354896
12.000000,0.400000,865.000000,-770.929375
12.000000,0.400000,870.000000,-759.305449
12.000000,0.400000,875.000000,-751.334130
12.000000,0.400000,880.000000,-746.903068
12.000000,0.400000,885.000000,-745.928119
12.000000,0.400000,890.000000,-748.267248
12.000000,0.400000,895.000000,-753.952682
12.000000,0.400000,900.000000,-762.932391
12.000000,0.400000,905.000000,-775.183687
12.000000,0.400000,910.000000,-790.731516
12.000000,0.400000,915.000000,-809.616078
12.000000,0.400000,920.000000,-831.911676
12.000000,0.400000,925.000000,-857.615529
12.000000,0.400000,930.000000,-886.897217
12.000000,0.400000,935.000000,-919.844054
12.000000,0.400000,940.000000,-956.604089
12.000000,0.400000,945.000000,-997.311274
12.000000,0.400000,950.000000,-1042.172246
12.000000,0.500000,800.000000,-1549.332608
12.000000,0.500000,805.000000,-1452.139787
12.000000,0.500000,810.000000,-1363.876984
12.000000,0.500000,815.000000,-1283.920102
12.000000,0.500000,820.000000,-1211.685806
12.000000,0.500000,825.000000,-1146.653960
12.000000,0.500000,830.000000,-1088.360194
12.000000,0.500000,835.000000,-1036.358527
12.000000,0.500000,840.000000,-990.244053
12.000000,0.500000,845.000000,-949.678636
12.000000,0.500000,850.000000,-914.336618
12.000000,0.500000,855.000000,-883.916092
12.000000,0.500000,860.000000,-858.164371
12.000000,0.500000,865.000000,-836.859837
12.000000,0.500000,870.000000,-819.790970
12.000000,0.500000,875.000000,-806.796590
12.000000,0.500000,880.000000,-797.732202
12.000000,0.500000,885.000000,-792.426897
12.000000,0.500000,890.000000,-790.834405
12.000000,0.500000,895.000000,-792.876192
12.000000,0.500000,900.000000,-798.523865
12.000000,0.500000,905.000000,-807.677363
12.000000,0.500000,910.000000,-820.381794
12.000000,0.500000,915.000000,-836.684153
12.000000,0.500000,920.000000,-856.560568
12.000000,0.500000,925.000000,-880.069938
12.000000,0.500000,930.000000,-907.324569
12.000000,0.500000,935.000000,-938.428798
12.000000,0.500000,940.000000,-973.486248
12.000000,0.500000,945.000000,-1012.655273
12.000000,0.500000,950.000000,-1056.050820
12.000000,0.600000,800.000000,-1724.894908
12.000000,0.600000,805.000000,-1615.166822
12.000000,0.600000,810.000000,-1515.177993
12.000000,0.600000,815.000000,-1424.252123
12.000000,0.600000,820.000000,-1341.757088
12.000000,0.600000,825.000000,-1267.129719
12.000000,0.600000,830.000000,-1199.867285
12.000000,0.600000,835.000000,-1139.486061
12.000000,0.600000,840.000000,-1085.546367
12.000000,0.600000,845.000000,-1037.690955
12.000000,0.600000,850.000000,-995.532873
12.000000,0.600000,855.000000,-958.772615
12.000000,0.600000,860.000000,-927.121107
12.000000,0.600000,865.000000,-900.328948
12.000000,0.600000,870.000000,-878.198514
12.000000,0.600000,875.000000,-860.448272
12.000000,0.600000,880.000000,-846.972072
12.000000,0.600000,885.000000,-837.638520
12.000000,0.600000,890.000000,-832.318410
12.000000,0.600000,895.000000,-830.861258
12.000000,0.600000,900.000000,-833.275591
12.000000,0.600000,905.000000,-839.482655
12.000000,0.600000,910.000000,-849.497686
12.000000,0.600000,915.000000,-863.239526
12.000000,0.600000,920.000000,-880.798264
12.000000,0.600000,925.000000,-902.189947
12.000000,0.600000,930.000000,-927.486452
12.000000,0.600000,935.000000,-956.781208
12.000000,0.600000,940.000000,-990.208086
12.000000,0.600000,945.000000,-1027.828587
12.000000,0.600000,950.000000,-1069.819148
12.000000,0.700000,800.000000,-1889.653758
12.000000,0.700000,805.000000,-1768.448612
12.000000,0.700000,810.000000,-1657.713787
12.000000,0.700000,815.000000,-1556.724253
12.000000,0.700000,820.000000,-1464.802483
12.000000,0.700000,825.000000,-1381.345464
12.000000,0.700000,830.000000,-1305.815209
12.000000,0.700000,835.000000,-1237.693488
12.000000,0.700000,840.000000,-1176.509101
12.000000,0.700000,845.000000,-1121.879237
12.000000,0.700000,850.000000,-1073.387833
12.000000,0.700000,855.000000,-1030.712342
12.000000,0.700000,860.000000,-993.540280
12.000000,0.700000,865.000000,-961.604467
12.000000,0.700000,870.000000,-934.642381
12.000000,0.700000,875.000000,-912.462122
12.000000,0.700000,880.000000,-894.843714
12.000000,0.700000,885.000000,-881.646508
12.000000,0.700000,890.000000,-872.720056
12.000000,0.700000,895.000000,-868.002225
12.000000,0.700000,900.000000,-867.313423
12.000000,0.700000,905.000000,-870.682577
12.000000,0.700000,910.000000,-878.034082
12.000000,0.700000,915.000000,-889.370370
12.000000,0.700000,920.000000,-904.704977
12.000000,0.700000,925.000000,-924.029314
12.000000,0.700000,930.000000,-947.393867
12.000000,0.700000,935.000000,-974.936426
12.000000,0.700000,940.000000,-1006.727681
12.000000,0.700000,945.000000,-1042.834836
12.000000,0.700000,950.000000,-1083.494120
12.000000,0.800000,800.000000,-2045.387646
12.000000,0.800000,805.000000,-1913.548357
12.000000,0.800000,810.000000,-1792.851376
12.000000,0.800000,815.000000,-1682.525627
12.000000,0.800000,820.000000,-1581.850720
12.000000,0.800000,825.000000,-1490.201261
12.000000,0.800000,830.000000,-1406.960804
12.000000,0.800000,835.000000,-1331.624273
12.000000,0.800000,840.000000,-1263.688817
12.000000,0.800000,845.000000,-1202.709862
12.000000,0.800000,850.000000,-1148.282895
12.000000,0.800000,855.000000,-1100.051789
12.000000,0.800000,860.000000,-1057.682980
12.000000,0.800000,865.000000,-1020.886471
12.000000,0.800000,870.000000,-989.395545
12.000000,0.800000,875.000000,-962.979479
12.000000,0.800000,880.000000,-941.414786
12.000000,0.800000,885.000000,-924.564637
12.000000,0.800000,890.000000,-912.223759
12.000000,0.800000,895.000000,-904.269874
12.000000,0.800000,900.000000,-900.685369
12.000000,0.800000,905.000000,-901.293476
12.000000,0.800000,910.000000,-906.095434
12.000000,0.800000,915.000000,-915.078525
12.000000,0.800000,920.000000,-928.206773
12.000000,0.800000,925.000000,-945.518268
12.000000,0.800000,930.000000,-967.055944
12.000000,0.800000,935.000000,-992.869948
12.000000,0.800000,940.000000,-1023.049321
12.000000,0.800000,945.000000,-1057.712591
12.000000,0.800000,950.000000,-1097.003349
12.000000,0.900000,800.000000,-2193.434818
12.000000,0.900000,805.000000,-2051.651276
12.000000,0.900000,810.000000,-1921.635551
12.000000,0.900000,815.000000,-1802.572720
12.000000,0.900000,820.000000,-1693.701584
12.000000,0.900000,825.000000,-1594.362121
12.000000,0.900000,830.000000,-1503.903329
12.000000,0.900000,835.000000,-1421.792767
12.000000,0.900000,840.000000,-1347.499728
12.000000,0.900000,845.000000,-1280.555140
12.000000,0.900000,850.000000,-1220.531988
12.000000,0.900000,855.000000,-1167.054058
12.000000,0.900000,860.000000,-1119.768377
12.000000,0.900000,865.000000,-1078.371928
12.000000,0.900000,870.000000,-1042.564025
12.000000,0.900000,875.000000,-1012.111402
12.000000,0.900000,880.000000,-986.782957
12.000000,0.900000,885.000000,-966.396345
12.000000,0.900000,890.000000,-950.809720
12.000000,0.900000,895.000000,-939.798946
12.000000,0.900000,900.000000,-933.345207
12.000000,0.900000,905.000000,-931.337284
12.000000,0.900000,910.000000,-933.679996
12.000000,0.900000,915.000000,-940.383864
12.000000,0.900000,920.000000,-951.402861
12.000000,0.900000,925.000000,-966.746595
12.000000,0.900000,930.000000,-986.454011
12.000000,0.900000,935.000000,-1010.587764
12.000000,0.900000,940.000000,-1039.253351
12.000000,0.900000,945.000000,-1072.480646
12.000000,0.900000,950.000000,-1110.445721
12.000000,1.000000,800.000000,-2334.832236
12.000000,1.000000,805.000000,-2183.681391
12.000000,1.000000,810.000000,-2044.886141
12.000000,1.000000,815.000000,-1917.589592
12.000000,1.000000,820.000000,-1800.991469
12.000000,1.000000,825.000000,-1694.398597
12.000000,1.000000,830.000000,-1597.126901
12.000000,1.000000,835.000000,-1508.617805
12.000000,1.000000,840.000000,-1428.314048
12.000000,1.000000,845.000000,-1355.723275
12.000000,1.000000,850.000000,-1290.397182
12.000000,1.000000,855.000000,-1231.940664
12.000000,1.000000,860.000000,-1179.982576
12.000000,1.000000,865.000000,-1134.224186
12.000000,1.000000,870.000000,-1094.299961
12.000000,1.000000,875.000000,-1059.997994
12.000000,1.000000,880.000000,-1031.057450
12.000000,1.000000,885.000000,-1007.308473
12.000000,1.000000,890.000000,-988.563486
12.000000,1.000000,895.000000,-974.620917
12.000000,1.000000,900.000000,-965.415511
12.000000,1.000000,905.000000,-960.842649
12.000000,1.000000,910.000000,-960.814264
12.000000,1.000000,915.000000,-965.326139
12.000000,1.000000,920.000000,-974.259184
12.000000,1.000000,925.000000,-987.699499
12.000000,1.000000,930.000000,-1005.634437
12.000000,1.000000,935.000000,-1028.125313
12.000000,1.000000,940.000000,-1055.243967
12.000000,1.000000,945.000000,-1087.063459
12.000000,1.000000,950.000000,-1123.731637
12.000000,1.100000,800.000000,-2470.402767
12.000000,1.100000,805.000000,-2310.375646
12.000000,1.100000,810.000000,-2163.260498
12.000000,1.100000,815.000000,-2028.160105
12.000000,1.100000,820.000000,-1904.236615
12.000000,1.100000,825.000000,-1790.764966
12.000000,1.100000,830.000000,-1687.029272
12.000000,1.100000,835.000000,-1592.445839
12.000000,1.100000,840.000000,-1506.431911
12.000000,1.100000,845.000000,-1428.472827
12.000000,1.100000,850.000000,-1358.099948
12.000000,1.100000,855.000000,-1294.900197
12.000000,1.100000,860.000000,-1238.485213
12.000000,1.100000,865.000000,-1188.515739
12.000000,1.100000,870.000000,-1144.687651
12.000000,1.100000,875.000000,-1106.685975
12.000000,1.100000,880.000000,-1074.309035
12.000000,1.100000,885.000000,-1047.305715
12.000000,1.100000,890.000000,-1025.536685
12.000000,1.100000,895.000000,-1008.757937
12.000000,1.100000,900.000000,-996.931807
12.000000,1.100000,905.000000,-989.848266
12.000000,1.100000,910.000000,-987.518216
12.000000,1.100000,915.000000,-989.850369
12.000000,1.100000,920.000000,-996.811399
12.000000,1.100000,925.000000,-1008.393363
12.000000,1.100000,930.000000,-1024.606431
12.000000,1.100000,935.000000,-1045.474616
12.000000,1.100000,940.000000,-1071.107520
12.000000,1.100000,945.000000,-1101.544611
12.000000,1.100000,950.000000,-1136.927900
12.000000,1.200000,800.000000,-2600.812392
12.000000,1.200000,805.000000,-2432.332994
12.000000,1.200000,810.000000,-2277.295297
12.000000,1.200000,815.000000,-2134.763214
12.000000,1.200000,820.000000,-2003.862653
12.000000,1.200000,825.000000,-1883.837771
12.000000,1.200000,830.000000,-1773.941974
12.000000,1.200000,835.000000,-1673.567324
12.000000,1.200000,840.000000,-1582.106462
12.000000,1.200000,845.000000,-1499.023238
12.000000,1.200000,850.000000,-1423.829450
12.000000,1.200000,855.000000,-1356.094790
12.000000,1.200000,860.000000,-1295.427407
12.000000,1.200000,865.000000,-1241.435399
12.000000,1.200000,870.000000,-1193.823404
12.000000,1.200000,875.000000,-1152.298852
12.000000,1.200000,880.000000,-1116.592683
12.000000,1.200000,885.000000,-1086.465736
12.000000,1.200000,890.000000,-1061.742274
12.000000,1.200000,895.000000,-1042.249022
12.000000,1.200000,900.000000,-1027.842792
12.000000,1.200000,905.000000,-1018.380874
12.000000,1.200000,910.000000,-1013.842533
12.000000,1.200000,915.000000,-1014.053658
12.000000,1.200000,920.000000,-1019.061970
12.000000,1.200000,925.000000,-1028.825864
12.000000,1.200000,930.000000,-1043.337537
12.000000,1.200000,935.000000,-1062.641610
12.000000,1.200000,940.000000,-1086.833966
12.000000,1.200000,945.000000,-1115.902874
12.000000,1.200000,950.000000,-1150.012314
12.000000,1.300000,800.000000,-2726.609136
12.000000,1.300000,805.000000,-2550.048074
12.000000,1.300000,810.000000,-2387.435444
12.000000,1.300000,815.000000,-2237.797604
12.000000,1.300000,820.000000,-2100.225418
12.000000,1.300000,825.000000,-1973.933260
12.000000,1.300000,830.000000,-1858.144801
12.000000,1.300000,835.000000,-1752.228626
12.000000,1.300000,840.000000,-1655.553556
12.000000,1.300000,845.000000,-1567.562645
12.000000,1.300000,850.000000,-1487.748782
12.000000,1.300000,855.000000,-1415.665040
12.000000,1.300000,860.000000,-1350.904279
12.000000,1.300000,865.000000,-1293.064434
12.000000,1.300000,870.000000,-1241.849136
12.000000,1.300000,875.000000,-1196.883846
12.000000,1.300000,880.000000,-1157.965599
12.000000,1.300000,885.000000,-1124.839114
12.000000,1.300000,890.000000,-1097.299452
12.000000,1.300000,895.000000,-1075.143680
12.000000,1.300000,900.000000,-1058.244271
12.000000,1.300000,905.000000,-1046.463147
12.000000,1.300000,910.000000,-1039.713077
12.000000,1.300000,915.000000,-1037.924768
12.000000,1.300000,920.000000,-1041.052099
12.000000,1.300000,925.000000,-1049.034240
12.000000,1.300000,930.000000,-1061.863343
12.000000,1.300000,935.000000,-1079.631923
12.000000,1.300000,940.000000,-1102.363614
12.000000,1.300000,945.000000,-1130.115800
12.000000,1.300000,950.000000,-1163.002508
12.000000,1.400000,800.000000,-2848.250395
12.000000,1.400000,805.000000,-2663.934996
12.000000,1.400000,810.000000,-2494.054650
12.000000,1.400000,815.000000,-2337.599349
12.000000,1.400000,820.000000,-2193.625999
12.000000,1.400000,825.000000,-2061.320091
12.000000,1.400000,830.000000,-1939.876447
12.000000,1.400000,835.000000,-1828.640857
12.000000,1.400000,840.000000,-1726.959020
12.000000,1.400000,845.000000,-1634.253797
12.000000,1.400000,850.000000,-1549.999738
12.000000,1.400000,855.000000,-1473.733813
12.000000,1.400000,860.000000,-1405.034099
12.000000,1.400000,865.000000,-1343.507161
12.000000,1.400000,870.000000,-1288.752787
12.000000,1.400000,875.000000,-1240.558031
12.000000,1.400000,880.000000,-1198.504438
12.000000,1.400000,885.000000,-1162.505112
